,rk,g,date,unnamed: 3_level_1,opp,w/l,tm,opp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,trb,ast,stl,blk,tov,pf,unnamed: 24_level_1,opp_fg,opp_fga,opp_fg%,opp_3p,opp_3pa,opp_3p%,opp_ft,opp_fta,opp_ft%,opp_orb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,season,team
36,35,35,2018-12-22,@,PHI,L,101,126,37,95,.389,10,40,.250,17,19,.895,8,41,17,5,2,15,24,,46,85,.541,8,24,.333,26,35,.743,4,53,33,10,7,11,21,2021,TOR
37,36,36,2018-12-26,@,MIA,W,106,104,37,79,.468,13,30,.433,19,23,.826,10,43,19,8,2,16,16,,43,83,.518,12,29,.414,6,12,.500,6,35,28,10,6,12,17,2021,TOR
38,37,37,2018-12-28,@,ORL,L,87,116,28,95,.295,12,34,.353,19,24,.792,14,41,18,4,10,11,21,,44,93,.473,9,26,.346,19,22,.864,11,60,29,3,8,15,20,2021,TOR
39,38,38,2018-12-30,,CHI,W,95,89,34,92,.370,9,33,.273,18,20,.900,17,52,17,5,8,11,15,,33,80,.413,7,20,.350,16,18,.889,7,44,16,7,2,16,16,2021,TOR
40,39,39,2019-01-01,,UTA,W,122,116,45,82,.549,7,20,.350,25,35,.714,5,45,18,4,6,9,21,,42,97,.433,9,32,.281,23,29,.793,12,43,23,6,4,4,27,2021,TOR
41,40,40,2019-01-03,@,SAS,L,107,125,39,87,.448,6,30,.200,23,29,.793,9,39,21,9,6,10,23,,47,85,.553,13,27,.481,18,20,.900,8,44,32,7,0,12,19,2021,TOR
42,,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2021,TOR
43,Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2021,TOR
44,41,41,2019-01-05,@,MIL,W,123,116,42,82,.512,14,31,.452,25,31,.806,4,38,28,9,6,11,22,,40,81,.494,14,37,.378,22,27,.815,4,38,29,9,2,14,20,2021,TOR
45,42,42,2019-01-06,,IND,W,121,105,44,85,.518,17,33,.515,16,17,.941,8,41,30,9,4,15,21,,43,94,.457,4,17,.235,15,20,.750,12,44,24,8,4,14,19,2021,TOR
46,43,43,2019-01-08,,ATL,W,104,101,37,80,.463,10,32,.313,20,27,.741,6,39,26,18,7,18,20,,40,87,.460,10,27,.370,11,16,.688,13,50,22,12,2,26,22,2021,TOR
47,44,44,2019-01-11,,BRK,W,122,105,48,105,.457,11,35,.314,15,24,.625,13,55,32,10,4,9,22,,37,88,.420,11,30,.367,20,30,.667,9,54,20,4,4,17,21,2021,TOR
48,45,45,2019-01-13,@,WAS,W,140,138,49,104,.471,13,36,.361,29,36,.806,17,59,24,16,8,21,27,,54,118,.458,19,44,.432,11,18,.611,17,51,36,11,7,20,28,2021,TOR
49,46,46,2019-01-16,@,BOS,L,108,117,41,92,.446,7,29,.241,19,21,.905,14,42,20,9,2,10,14,,46,92,.500,14,30,.467,11,13,.846,14,49,32,7,6,14,24,2021,TOR
50,47,47,2019-01-17,,PHO,W,111,109,43,86,.500,7,28,.250,18,25,.720,9,39,27,8,8,14,27,,36,84,.429,9,30,.300,28,36,.778,15,46,18,9,8,16,21,2021,TOR
51,48,48,2019-01-19,,MEM,W,119,90,44,90,.489,17,36,.472,14,16,.875,8,37,31,19,8,10,17,,34,80,.425,10,29,.345,12,15,.800,10,42,21,7,3,24,13,2021,TOR
52,49,49,2019-01-22,,SAC,W,120,105,40,91,.440,16,40,.400,24,35,.686,12,46,25,7,5,16,21,,41,91,.451,7,21,.333,16,22,.727,10,43,29,8,7,14,27,2021,TOR
53,50,50,2019-01-23,@,IND,L,106,110,38,92,.413,12,39,.308,18,23,.783,10,45,28,2,5,9,22,,40,92,.435,9,26,.346,21,25,.840,12,48,27,6,7,6,23,2021,TOR
54,51,51,2019-01-25,@,HOU,L,119,121,44,91,.484,14,36,.389,17,18,.944,12,47,27,4,1,19,25,,41,91,.451,10,46,.217,29,33,.879,12,40,17,11,5,12,21,2021,TOR
55,52,52,2019-01-27,@,DAL,W,123,120,37,83,.446,17,34,.500,32,38,.842,8,44,24,6,5,7,27,,43,88,.489,11,36,.306,23,34,.676,7,43,25,5,2,11,29,2021,TOR
56,53,53,2019-01-31,,MIL,L,92,105,37,93,.398,7,27,.259,11,13,.846,8,39,16,9,4,16,20,,39,79,.494,14,38,.368,13,17,.765,7,50,21,13,6,18,16,2021,TOR
57,54,54,2019-02-03,,LAC,W,121,103,43,94,.457,9,33,.273,26,31,.839,16,56,21,10,5,14,28,,38,89,.427,2,12,.167,25,29,.862,7,36,15,7,7,13,24,2021,TOR
58,55,55,2019-02-05,@,PHI,W,119,107,41,89,.461,11,31,.355,26,32,.813,15,42,27,12,0,10,27,,31,70,.443,7,24,.292,38,41,.927,5,34,20,8,3,18,22,2021,TOR
59,56,56,2019-02-07,@,ATL,W,119,101,40,87,.460,13,40,.325,26,33,.788,12,50,29,6,2,8,23,,36,80,.450,16,35,.457,13,25,.520,8,42,25,5,3,17,25,2021,TOR
60,57,57,2019-02-09,@,NYK,W,104,99,33,86,.384,14,35,.400,24,29,.828,10,47,27,8,5,12,15,,39,94,.415,10,25,.400,11,19,.579,15,57,22,9,4,14,26,2021,TOR
61,58,58,2019-02-11,,BRK,W,127,125,50,92,.543,9,31,.290,18,20,.900,5,40,32,12,3,13,16,,46,88,.523,20,41,.488,13,18,.722,5,31,33,6,3,14,18,2021,TOR
62,59,59,2019-02-13,,WAS,W,129,120,44,92,.478,16,38,.421,25,30,.833,9,52,32,8,8,14,27,,37,84,.440,14,40,.350,32,39,.821,4,43,27,6,3,18,28,2021,TOR
63,60,60,2019-02-22,,SAS,W,120,117,40,94,.426,14,30,.467,26,32,.813,14,47,24,8,3,9,20,,43,89,.483,12,37,.324,19,22,.864,9,48,27,7,6,14,22,2021,TOR
64,,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2021,TOR
65,Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2021,TOR
66,61,61,2019-02-24,,ORL,L,98,113,38,91,.418,11,28,.393,11,14,.786,6,42,30,6,2,13,20,,42,91,.462,14,36,.389,15,20,.750,12,52,29,6,8,12,16,2021,TOR
67,62,62,2019-02-26,,BOS,W,118,95,46,94,.489,17,36,.472,9,14,.643,8,45,33,7,5,8,24,,33,86,.384,6,30,.200,23,28,.821,10,47,24,6,4,14,20,2021,TOR
68,63,63,2019-03-01,,POR,W,119,117,45,81,.556,10,28,.357,19,21,.905,2,32,29,9,6,14,17,,42,85,.494,14,33,.424,19,23,.826,9,42,24,9,4,16,25,2021,TOR
69,64,64,2019-03-03,@,DET,L,107,112,37,96,.385,14,39,.359,19,24,.792,18,50,22,8,3,15,28,,40,86,.465,12,33,.364,20,29,.690,8,46,25,10,3,15,24,2021,TOR
70,65,65,2019-03-05,,HOU,L,95,107,37,89,.416,9,32,.281,12,16,.750,16,47,16,1,5,13,15,,38,85,.447,15,34,.441,16,18,.889,9,43,22,11,6,9,23,2021,TOR
71,66,66,2019-03-08,@,NOP,W,127,104,53,99,.535,13,37,.351,8,9,.889,7,51,31,10,12,16,14,,43,105,.410,10,39,.256,8,13,.615,14,51,28,11,0,17,12,2021,TOR
72,67,67,2019-03-10,@,MIA,W,125,104,42,74,.568,21,40,.525,20,26,.769,6,44,32,8,8,19,23,,42,92,.457,8,27,.296,12,21,.571,9,36,27,13,0,13,22,2021,TOR
73,68,68,2019-03-11,@,CLE,L,101,126,40,84,.476,11,39,.282,10,17,.588,6,43,20,8,3,20,24,,44,94,.468,18,41,.439,20,21,.952,11,51,27,8,1,12,19,2021,TOR
74,69,69,2019-03-14,,LAL,W,111,98,36,91,.396,16,41,.390,23,29,.793,13,52,21,15,6,17,20,,38,85,.447,7,31,.226,15,24,.625,6,46,24,11,3,20,21,2021,TOR
75,70,70,2019-03-17,@,DET,L,107,110,39,82,.476,18,36,.500,11,14,.786,7,38,25,2,2,12,22,,39,83,.470,8,27,.296,24,27,.889,11,44,23,8,3,10,18,2021,TOR
76,71,71,2019-03-18,,NYK,W,128,92,49,88,.557,17,40,.425,13,22,.591,5,50,36,5,6,14,22,,28,85,.329,8,35,.229,28,32,.875,7,36,16,8,4,13,18,2021,TOR
77,72,72,2019-03-20,@,OKC,W,123,114,45,87,.517,14,36,.389,19,21,.905,6,52,30,11,5,17,27,,43,103,.417,13,43,.302,15,29,.517,16,48,22,6,2,17,22,2021,TOR
78,73,73,2019-03-22,,OKC,L,109,116,39,78,.500,13,25,.520,18,21,.857,11,46,20,7,7,21,24,,42,94,.447,20,43,.465,12,14,.857,12,39,30,9,6,12,21,2021,TOR
79,74,74,2019-03-24,,CHO,L,114,115,45,77,.584,11,26,.423,13,13,1.000,3,35,29,6,11,13,17,,41,93,.441,18,41,.439,15,17,.882,14,39,32,12,3,7,17,2021,TOR
80,75,75,2019-03-26,,CHI,W,112,103,42,86,.488,12,28,.429,16,16,1.000,2,39,28,13,7,15,16,,39,86,.453,8,23,.348,17,20,.850,7,45,20,12,2,18,16,2021,TOR
81,76,76,2019-03-28,@,NYK,W,117,92,40,89,.449,20,47,.426,17,22,.773,6,44,32,8,6,8,28,,31,85,.365,6,26,.231,24,32,.750,14,54,16,3,5,16,22,2021,TOR
82,77,77,2019-03-30,@,CHI,W,124,101,46,89,.517,18,38,.474,14,18,.778,6,47,35,10,4,11,15,,41,97,.423,9,30,.300,10,16,.625,17,53,21,7,6,13,15,2021,TOR
83,78,78,2019-04-01,,ORL,W,121,109,42,84,.500,19,37,.514,18,22,.818,6,39,31,9,8,14,20,,43,93,.462,12,33,.364,11,15,.733,11,46,32,7,8,13,21,2021,TOR
84,79,79,2019-04-03,@,BRK,W,115,105,44,105,.419,15,38,.395,12,14,.857,17,52,29,9,1,7,16,,41,86,.477,10,32,.313,13,21,.619,9,53,23,3,2,14,19,2021,TOR
85,80,80,2019-04-05,@,CHO,L,111,113,43,80,.538,9,26,.346,16,20,.800,5,43,27,2,5,14,17,,44,94,.468,13,39,.333,12,14,.857,8,40,28,6,2,6,17,2021,TOR
86,,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2021,TOR
87,Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2021,TOR
88,81,81,2019-04-07,,MIA,W,117,109,39,87,.448,16,41,.390,23,27,.852,4,47,26,7,5,11,17,,41,100,.410,13,34,.382,14,19,.737,12,55,27,5,2,11,22,2021,TOR
89,82,82,2019-04-09,@,MIN,W,120,100,46,88,.523,16,37,.432,12,17,.706,7,54,24,10,5,18,17,,38,91,.418,13,42,.310,11,14,.786,5,35,26,10,9,12,16,2021,TOR
0,1,1,2018-10-17,,UTA,L,117,123,49,95,.516,7,19,.368,12,18,.667,5,37,17,8,3,9,27,,41,79,.519,13,27,.481,28,38,.737,5,44,21,8,4,17,19,2021,SAC
1,2,2,2018-10-19,@,NOP,L,129,149,50,96,.521,10,25,.400,19,26,.731,9,39,24,6,2,13,26,,56,95,.589,16,31,.516,21,33,.636,12,52,35,6,4,16,25,2021,SAC
2,3,3,2018-10-21,@,OKC,W,131,120,50,91,.549,10,22,.455,21,28,.750,12,46,28,11,7,17,26,,46,104,.442,9,39,.231,19,30,.633,18,51,23,11,9,18,29,2021,SAC
3,4,4,2018-10-23,@,DEN,L,112,126,45,86,.523,13,31,.419,9,20,.450,9,39,29,7,6,16,17,,51,99,.515,11,30,.367,13,15,.867,15,49,31,11,3,12,22,2021,SAC
4,5,5,2018-10-24,,MEM,W,97,92,35,83,.422,6,18,.333,21,33,.636,15,57,19,7,5,14,15,,36,94,.383,10,37,.270,10,13,.769,13,49,18,7,6,15,25,2021,SAC
5,6,6,2018-10-26,,WAS,W,116,112,44,95,.463,14,37,.378,14,23,.609,14,53,25,8,4,18,18,,40,86,.465,14,42,.333,18,23,.783,5,42,22,8,7,21,27,2021,SAC
6,7,7,2018-10-29,@,MIA,W,123,113,48,97,.495,12,26,.462,15,25,.600,9,46,28,8,8,12,23,,38,92,.413,13,39,.333,24,34,.706,13,52,20,10,9,18,21,2021,SAC
7,8,8,2018-10-30,@,ORL,W,107,99,41,84,.488,8,22,.364,17,26,.654,8,51,22,8,6,15,20,,36,91,.396,11,43,.256,16,22,.727,11,48,28,10,8,16,22,2021,SAC
8,9,9,2018-11-01,@,ATL,W,146,115,53,98,.541,14,35,.400,26,32,.813,10,46,38,14,3,14,29,,42,87,.483,8,31,.258,23,34,.676,10,43,26,6,6,22,28,2021,SAC
9,10,10,2018-11-04,@,MIL,L,109,144,42,95,.442,14,36,.389,11,22,.500,8,44,24,6,4,15,26,,46,95,.484,22,56,.393,30,33,.909,10,56,30,6,7,12,20,2021,SAC
10,11,11,2018-11-07,,TOR,L,105,114,42,88,.477,8,23,.348,13,18,.722,6,31,27,10,5,15,26,,41,89,.461,11,36,.306,21,23,.913,13,53,17,10,4,20,20,2021,SAC
11,12,12,2018-11-09,,MIN,W,121,110,43,95,.453,12,32,.375,23,29,.793,12,49,25,7,6,12,29,,39,94,.415,7,25,.280,25,31,.806,15,52,20,6,1,17,23,2021,SAC
12,13,13,2018-11-10,,LAL,L,86,101,32,92,.348,6,25,.240,16,20,.800,13,50,11,7,5,19,20,,41,99,.414,12,38,.316,7,17,.412,17,59,23,11,3,14,20,2021,SAC
13,14,14,2018-11-12,,SAS,W,104,99,43,86,.500,11,24,.458,7,12,.583,7,45,27,12,3,12,20,,38,87,.437,10,31,.323,13,16,.813,9,43,25,5,4,15,12,2021,SAC
14,15,15,2018-11-16,@,MEM,L,104,112,37,80,.463,12,33,.364,18,24,.750,9,42,23,9,2,21,24,,43,85,.506,11,25,.440,15,24,.625,9,40,24,11,5,13,23,2021,SAC
15,16,16,2018-11-17,@,HOU,L,112,132,46,102,.451,11,35,.314,9,12,.750,13,39,23,10,3,14,21,,46,81,.568,20,47,.426,20,24,.833,6,41,27,9,10,22,20,2021,SAC
16,17,17,2018-11-19,,OKC,W,117,113,45,102,.441,16,38,.421,11,17,.647,14,59,29,7,4,15,18,,45,108,.417,12,41,.293,11,16,.688,13,53,22,8,3,13,22,2021,SAC
17,18,18,2018-11-21,@,UTA,W,119,110,47,89,.528,11,25,.440,14,19,.737,8,48,27,5,4,11,30,,38,88,.432,12,39,.308,22,31,.710,12,46,21,7,7,10,21,2021,SAC
18,19,19,2018-11-24,@,GSW,L,116,117,42,97,.433,11,28,.393,21,29,.724,13,47,28,6,4,8,22,,41,88,.466,10,34,.294,25,29,.862,12,54,28,5,6,14,24,2021,SAC
19,20,20,2018-11-25,,UTA,L,112,133,40,85,.471,9,23,.391,23,31,.742,7,36,20,10,7,17,25,,49,92,.533,10,30,.333,25,33,.758,13,49,30,11,5,18,26,2021,SAC
20,,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2021,SAC
21,Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2021,SAC
22,21,21,2018-11-29,,LAC,L,121,133,46,96,.479,7,24,.292,22,26,.846,16,48,26,4,2,11,25,,50,90,.556,12,28,.429,21,28,.750,8,38,25,7,5,9,21,2021,SAC
23,22,22,2018-12-01,,IND,W,111,110,41,91,.451,13,29,.448,16,24,.667,14,46,25,10,3,20,16,,43,82,.524,10,24,.417,14,18,.778,6,42,32,11,5,25,26,2021,SAC
24,23,23,2018-12-04,@,PHO,W,122,105,45,84,.536,11,24,.458,21,32,.656,9,42,27,13,3,13,22,,38,87,.437,12,43,.279,17,21,.810,13,43,27,9,4,21,27,2021,SAC
25,24,24,2018-12-07,@,CLE,W,129,110,56,98,.571,13,29,.448,4,7,.571,10,35,31,6,5,9,18,,43,81,.531,10,26,.385,14,19,.737,7,35,20,4,0,16,17,2021,SAC
26,25,25,2018-12-08,@,IND,L,97,107,38,90,.422,9,32,.281,12,15,.800,12,43,24,9,8,13,21,,40,92,.435,8,30,.267,19,22,.864,15,52,26,7,8,15,17,2021,SAC
27,26,26,2018-12-10,@,CHI,W,108,89,40,88,.455,16,37,.432,12,15,.800,10,42,28,16,4,16,15,,34,76,.447,8,28,.286,13,13,1.000,7,40,16,10,3,27,17,2021,SAC
28,27,27,2018-12-12,,MIN,W,141,130,50,86,.581,19,38,.500,22,32,.688,9,38,34,3,6,10,21,,50,93,.538,9,22,.409,21,27,.778,12,39,30,4,4,11,24,2021,SAC
29,28,28,2018-12-14,,GSW,L,125,130,45,96,.469,15,44,.341,20,25,.800,7,42,33,6,3,13,28,,44,96,.458,15,40,.375,27,36,.750,15,60,32,5,0,18,23,2021,SAC
30,29,29,2018-12-16,@,DAL,W,120,113,46,98,.469,9,31,.290,19,21,.905,11,47,20,6,7,9,26,,40,96,.417,9,35,.257,24,31,.774,16,53,22,6,5,14,18,2021,SAC
31,30,30,2018-12-17,@,MIN,L,105,132,38,90,.422,14,38,.368,15,23,.652,6,38,20,5,4,15,27,,48,96,.500,10,27,.370,26,30,.867,11,58,37,10,7,11,24,2021,SAC
32,31,31,2018-12-19,,OKC,L,113,132,39,93,.419,13,34,.382,22,33,.667,10,43,28,7,5,13,18,,51,102,.500,13,32,.406,17,27,.630,18,66,27,8,6,17,24,2021,SAC
33,32,32,2018-12-21,,MEM,W,102,99,33,88,.375,15,41,.366,21,29,.724,12,42,25,10,5,9,15,,37,80,.463,16,32,.500,9,10,.900,8,44,24,7,8,18,25,2021,SAC
34,33,33,2018-12-23,,NOP,W,122,117,42,100,.420,14,31,.452,24,33,.727,12,50,26,9,4,9,21,,44,94,.468,6,26,.231,23,28,.821,12,58,26,6,9,12,29,2021,SAC
35,34,34,2018-12-26,@,LAC,L,118,127,49,104,.471,10,30,.333,10,15,.667,12,43,26,8,10,13,21,,48,96,.500,12,28,.429,19,23,.826,14,50,23,7,6,12,20,2021,SAC
36,35,35,2018-12-27,,LAL,W,117,116,45,101,.446,10,29,.345,17,21,.810,16,48,25,10,5,14,20,,45,88,.511,10,25,.400,16,23,.696,9,46,25,7,5,17,19,2021,SAC
37,36,36,2018-12-30,@,LAL,L,114,121,46,95,.484,13,34,.382,9,12,.750,9,45,24,8,5,13,23,,47,98,.480,15,44,.341,12,20,.600,12,50,30,7,5,14,17,2021,SAC
38,37,37,2019-01-01,,POR,L,108,113,44,115,.383,11,33,.333,9,12,.750,14,53,24,13,4,13,23,,39,90,.433,9,32,.281,26,30,.867,10,56,22,11,10,18,19,2021,SAC
39,38,38,2019-01-03,,DEN,L,113,117,45,90,.500,13,31,.419,10,15,.667,7,33,25,5,3,8,23,,41,89,.461,14,39,.359,21,30,.700,16,54,24,3,3,14,20,2021,SAC
40,39,39,2019-01-05,,GSW,L,123,127,46,97,.474,20,36,.556,11,14,.786,14,43,34,12,0,8,18,,47,93,.505,21,47,.447,12,14,.857,12,47,29,5,8,13,16,2021,SAC
41,40,40,2019-01-07,,ORL,W,111,95,45,98,.459,10,34,.294,11,20,.550,9,57,24,11,4,9,18,,32,87,.368,13,37,.351,18,24,.750,5,46,15,8,1,16,15,2021,SAC
42,,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2021,SAC
43,Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2021,SAC
44,41,41,2019-01-08,@,PHO,L,111,115,38,80,.475,15,29,.517,20,29,.690,12,43,26,11,5,25,19,,45,88,.511,10,25,.400,15,19,.789,9,37,31,18,7,19,25,2021,SAC
45,42,42,2019-01-10,,DET,W,112,102,44,86,.512,9,22,.409,15,20,.750,11,47,29,7,8,19,22,,35,82,.427,11,38,.289,21,24,.875,9,37,22,13,3,19,21,2021,SAC
46,43,43,2019-01-12,,CHO,W,104,97,41,99,.414,14,37,.378,8,12,.667,12,49,27,8,5,11,21,,36,88,.409,12,36,.333,13,22,.591,13,56,21,6,11,18,17,2021,SAC
47,44,44,2019-01-14,,POR,W,115,107,43,87,.494,10,26,.385,19,24,.792,11,48,24,6,6,13,23,,37,92,.402,10,31,.323,23,29,.793,17,49,22,6,3,14,23,2021,SAC
48,45,45,2019-01-17,@,CHO,L,95,114,39,88,.443,11,33,.333,6,13,.462,11,42,28,7,3,17,22,,39,87,.448,11,38,.289,25,29,.862,12,46,21,11,4,13,16,2021,SAC
49,46,46,2019-01-19,@,DET,W,103,101,40,89,.449,10,25,.400,13,18,.722,11,39,30,5,5,11,20,,36,82,.439,10,29,.345,19,25,.760,13,46,21,6,2,14,23,2021,SAC
50,47,47,2019-01-21,@,BRK,L,94,123,39,93,.419,10,25,.400,6,11,.545,10,37,26,8,4,14,20,,45,90,.500,13,35,.371,20,24,.833,12,56,25,9,4,16,15,2021,SAC
51,48,48,2019-01-22,@,TOR,L,105,120,41,91,.451,7,21,.333,16,22,.727,10,43,29,8,7,14,27,,40,91,.440,16,40,.400,24,35,.686,12,46,25,7,5,16,21,2021,SAC
52,49,49,2019-01-25,@,MEM,W,99,96,37,91,.407,12,33,.364,13,17,.765,12,49,23,11,5,17,25,,34,80,.425,6,20,.300,22,27,.815,9,44,22,13,5,16,22,2021,SAC
53,50,50,2019-01-27,@,LAC,L,108,122,37,93,.398,8,36,.222,26,30,.867,15,44,18,12,6,12,26,,42,88,.477,11,29,.379,27,29,.931,14,52,35,6,1,18,28,2021,SAC
54,51,51,2019-01-30,,ATL,W,135,113,54,99,.545,11,35,.314,16,21,.762,15,53,36,7,2,14,24,,38,86,.442,16,46,.348,21,25,.840,9,36,24,7,3,20,19,2021,SAC
55,52,52,2019-02-02,,PHI,W,115,108,42,92,.457,11,30,.367,20,24,.833,12,50,22,9,2,16,19,,41,93,.441,7,33,.212,19,25,.760,14,46,19,9,5,13,22,2021,SAC
56,53,53,2019-02-04,,SAS,W,127,112,50,90,.556,13,32,.406,14,23,.609,8,48,26,5,5,8,18,,42,98,.429,9,32,.281,19,21,.905,15,46,18,6,3,8,20,2021,SAC
57,54,54,2019-02-06,,HOU,L,101,127,39,91,.429,11,33,.333,12,20,.600,20,54,21,5,6,22,22,,45,100,.450,20,51,.392,17,18,.944,13,42,17,13,7,11,19,2021,SAC
58,55,55,2019-02-08,,MIA,W,102,96,37,90,.411,9,26,.346,19,25,.760,10,46,18,11,5,13,17,,38,88,.432,11,33,.333,9,19,.474,11,49,26,6,8,18,21,2021,SAC
59,56,56,2019-02-10,,PHO,W,117,104,38,84,.452,9,31,.290,32,44,.727,11,49,26,12,11,12,21,,38,91,.418,6,27,.222,22,30,.733,15,54,22,5,4,17,31,2021,SAC
60,57,57,2019-02-13,@,DEN,L,118,120,42,93,.452,11,32,.344,23,28,.821,10,44,30,12,1,12,23,,45,99,.455,8,31,.258,22,25,.880,14,53,26,7,1,13,19,2021,SAC
61,58,58,2019-02-21,@,GSW,L,123,125,43,99,.434,10,33,.303,27,34,.794,14,52,23,10,3,13,24,,43,94,.457,19,46,.413,20,24,.833,8,49,32,5,11,15,26,2021,SAC
62,59,59,2019-02-23,@,OKC,W,119,116,44,97,.454,7,19,.368,24,34,.706,7,47,24,7,7,9,21,,40,105,.381,14,46,.304,22,28,.786,16,59,17,2,6,14,26,2021,SAC
63,60,60,2019-02-25,@,MIN,L,105,112,37,95,.389,9,26,.346,22,29,.759,14,44,20,13,2,19,27,,42,83,.506,8,31,.258,20,28,.714,7,49,23,10,6,22,28,2021,SAC
64,,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2021,SAC
65,Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2021,SAC
66,61,61,2019-02-27,,MIL,L,140,141,53,118,.449,12,33,.364,22,30,.733,15,58,30,6,6,8,19,,54,112,.482,17,45,.378,16,21,.762,11,57,36,3,14,11,18,2021,SAC
67,62,62,2019-03-01,,LAC,L,109,116,41,93,.441,6,21,.286,21,25,.840,8,46,27,6,8,8,25,,40,92,.435,12,31,.387,24,33,.727,16,58,19,4,6,11,23,2021,SAC
68,63,63,2019-03-04,,NYK,W,115,108,39,83,.470,11,29,.379,26,33,.788,6,43,28,11,3,13,24,,39,85,.459,12,29,.414,18,28,.643,10,48,17,8,5,17,25,2021,SAC
69,64,64,2019-03-06,,BOS,L,109,111,40,80,.500,13,29,.448,16,22,.727,6,40,23,8,4,15,21,,40,79,.506,13,33,.394,18,21,.857,3,35,26,11,1,17,22,2021,SAC
70,65,65,2019-03-09,@,NYK,W,102,94,36,95,.379,12,36,.333,18,22,.818,11,53,16,5,3,7,14,,35,94,.372,10,35,.286,14,21,.667,13,58,16,3,5,9,20,2021,SAC
71,66,66,2019-03-11,@,WAS,L,115,121,41,91,.451,9,27,.333,24,32,.750,9,47,28,8,3,16,25,,40,86,.465,14,37,.378,27,33,.818,7,47,29,12,1,17,25,2021,SAC
72,67,67,2019-03-14,@,BOS,L,120,126,48,95,.505,11,34,.324,13,23,.565,8,47,31,9,2,10,24,,49,97,.505,9,28,.321,19,26,.731,10,52,32,7,2,13,20,2021,SAC
73,68,68,2019-03-15,@,PHI,L,114,123,43,94,.457,9,27,.333,19,24,.792,10,40,23,4,2,8,22,,46,91,.505,7,24,.292,24,27,.889,10,49,28,7,6,10,18,2021,SAC
74,69,69,2019-03-17,,CHI,W,129,102,54,103,.524,8,23,.348,13,16,.813,15,48,28,12,7,10,21,,39,88,.443,10,26,.385,14,21,.667,10,39,20,6,6,19,16,2021,SAC
