,rk,g,date,unnamed: 3_level_1,opp,w/l,tm,opp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,trb,ast,stl,blk,tov,pf,unnamed: 24_level_1,opp_fg,opp_fga,opp_fg%,opp_3p,opp_3pa,opp_3p%,opp_ft,opp_fta,opp_ft%,opp_orb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,season,team
20,,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2024,SAS
21,Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2024,SAS
22,21,21,2023-12-08,,CHI,L,112,121,39,83,.470,17,42,.405,17,20,.850,10,44,35,4,9,12,20,,47,102,.461,13,28,.464,14,24,.583,24,56,27,9,2,7,19,2024,SAS
23,22,22,2023-12-11,@,HOU,L,82,93,31,87,.356,5,41,.122,15,22,.682,9,51,20,9,5,17,14,,32,93,.344,12,39,.308,17,20,.850,15,60,20,7,2,16,18,2024,SAS
24,23,23,2023-12-13,,LAL,L,119,122,45,96,.469,16,37,.432,13,18,.722,10,46,28,8,6,17,16,,49,91,.538,14,35,.400,10,17,.588,5,46,31,14,4,16,16,2024,SAS
25,24,24,2023-12-15,,LAL,W,129,115,47,95,.495,18,42,.429,17,19,.895,9,45,35,5,5,8,19,,43,89,.483,11,36,.306,18,28,.643,9,43,32,5,5,6,15,2024,SAS
26,25,25,2023-12-17,,NOP,L,110,146,40,94,.426,15,42,.357,15,21,.714,9,39,29,6,6,13,15,,55,98,.561,22,42,.524,14,22,.636,11,51,38,11,3,13,19,2024,SAS
27,26,26,2023-12-19,@,MIL,L,119,132,46,96,.479,9,30,.300,18,21,.857,8,52,27,4,4,16,17,,50,106,.472,18,49,.367,14,18,.778,11,47,34,11,7,6,15,2024,SAS
28,27,27,2023-12-21,@,CHI,L,95,114,37,81,.457,10,30,.333,11,16,.688,9,41,24,6,7,19,11,,49,90,.544,7,28,.250,9,11,.818,5,36,24,11,5,11,18,2024,SAS
29,28,28,2023-12-23,@,DAL,L,119,144,44,98,.449,14,45,.311,17,24,.708,8,42,32,9,3,10,16,,52,100,.520,23,45,.511,17,21,.810,11,52,26,7,6,12,18,2024,SAS
30,29,29,2023-12-26,,UTA,L,118,130,44,98,.449,16,35,.457,14,21,.667,13,43,36,8,8,9,18,,47,95,.495,16,43,.372,20,22,.909,13,53,34,4,7,14,21,2024,SAS
31,30,30,2023-12-28,@,POR,W,118,105,41,85,.482,10,36,.278,26,28,.929,7,42,33,9,10,11,20,,35,101,.347,11,36,.306,24,32,.750,22,57,16,6,4,13,22,2024,SAS
32,31,31,2023-12-29,@,POR,L,128,134,48,94,.511,14,33,.424,18,25,.720,13,42,31,9,3,14,19,,48,95,.505,16,27,.593,22,27,.815,16,43,28,8,6,14,19,2024,SAS
33,32,32,2023-12-31,,BOS,L,101,134,40,94,.426,12,45,.267,9,12,.750,9,39,28,6,1,12,17,,51,95,.537,15,42,.357,17,22,.773,13,57,29,6,7,10,12,2024,SAS
34,33,33,2024-01-02,@,MEM,L,98,106,36,85,.424,10,31,.323,16,23,.696,6,40,21,6,8,14,24,,37,80,.463,12,38,.316,20,25,.800,8,46,24,5,8,15,23,2024,SAS
35,34,34,2024-01-04,,MIL,L,121,125,46,95,.484,14,40,.350,15,17,.882,10,42,31,10,8,11,16,,49,92,.533,12,34,.353,15,19,.789,8,42,27,5,5,14,16,2024,SAS
36,35,35,2024-01-07,@,CLE,L,115,117,41,86,.477,14,37,.378,19,22,.864,8,40,22,10,6,11,18,,43,88,.489,16,43,.372,15,21,.714,12,44,27,6,3,16,16,2024,SAS
37,36,36,2024-01-10,@,DET,W,130,108,49,94,.521,9,27,.333,23,27,.852,10,46,36,7,4,5,15,,44,96,.458,10,32,.313,10,13,.769,9,43,33,4,3,10,19,2024,SAS
38,37,37,2024-01-12,,CHO,W,135,99,45,87,.517,18,38,.474,27,34,.794,7,45,31,9,7,14,20,,32,89,.360,10,34,.294,25,28,.893,16,44,22,11,3,19,24,2024,SAS
39,38,38,2024-01-13,,CHI,L,116,122,39,95,.411,18,46,.391,20,23,.870,12,47,26,7,4,8,19,,46,90,.511,15,34,.441,15,20,.750,7,47,31,5,8,9,18,2024,SAS
40,39,39,2024-01-15,@,ATL,L,99,109,38,95,.400,11,42,.262,12,17,.706,9,44,27,10,8,17,18,,40,93,.430,13,38,.342,16,21,.762,13,57,24,8,6,16,19,2024,SAS
41,40,40,2024-01-17,@,BOS,L,98,117,39,93,.419,7,34,.206,13,16,.813,11,41,26,5,3,10,15,,42,90,.467,18,38,.474,15,19,.789,12,54,22,5,6,12,15,2024,SAS
42,,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2024,SAS
43,Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2024,SAS
44,41,41,2024-01-19,@,CHO,L,120,124,47,84,.560,15,32,.469,11,17,.647,7,34,36,9,3,13,17,,47,84,.560,16,29,.552,14,16,.875,10,40,25,9,4,17,16,2024,SAS
45,42,42,2024-01-20,@,WAS,W,131,127,51,96,.531,12,31,.387,17,23,.739,14,49,38,6,10,17,19,,49,103,.476,9,29,.310,20,23,.870,14,46,28,10,4,11,21,2024,SAS
46,43,43,2024-01-22,@,PHI,L,123,133,43,93,.462,13,41,.317,24,27,.889,13,43,29,3,3,8,22,,48,97,.495,5,20,.250,32,40,.800,19,48,28,5,3,4,20,2024,SAS
47,44,44,2024-01-24,,OKC,L,114,140,43,86,.500,9,32,.281,19,25,.760,12,38,30,7,11,18,14,,54,96,.563,18,40,.450,14,16,.875,16,47,36,11,8,15,20,2024,SAS
48,45,45,2024-01-26,,POR,W,116,100,42,92,.457,10,34,.294,22,26,.846,17,59,30,12,5,17,11,,38,90,.422,10,37,.270,14,19,.737,8,37,23,11,3,13,20,2024,SAS
49,46,46,2024-01-27,,MIN,W,113,112,46,84,.548,13,30,.433,8,15,.533,14,39,35,7,7,15,14,,45,79,.570,14,26,.538,8,15,.533,7,32,30,9,6,13,13,2024,SAS
50,47,47,2024-01-29,,WAS,L,113,118,43,92,.467,12,30,.400,15,17,.882,10,36,31,10,7,14,17,,46,86,.535,9,25,.360,17,24,.708,14,45,32,9,8,18,15,2024,SAS
51,48,48,2024-01-31,,ORL,L,98,108,36,80,.450,9,31,.290,17,24,.708,7,41,24,9,9,17,20,,41,86,.477,7,20,.350,19,23,.826,12,45,29,10,5,15,20,2024,SAS
52,49,49,2024-02-02,,NOP,L,113,114,46,96,.479,10,39,.256,11,18,.611,18,55,35,6,10,18,16,,46,95,.484,7,26,.269,15,21,.714,13,39,29,14,3,9,17,2024,SAS
53,50,50,2024-02-03,,CLE,L,101,117,36,98,.367,12,40,.300,17,21,.810,14,54,23,6,6,11,13,,46,97,.474,13,44,.295,12,13,.923,10,51,31,6,4,9,19,2024,SAS
54,51,51,2024-02-07,@,MIA,L,104,116,41,90,.456,12,37,.324,10,17,.588,6,46,30,6,2,14,21,,43,87,.494,12,38,.316,18,23,.783,5,45,29,8,2,10,20,2024,SAS
55,52,52,2024-02-08,@,ORL,L,111,127,42,81,.519,11,35,.314,16,17,.941,4,27,29,7,5,14,16,,49,82,.598,16,27,.593,13,20,.650,8,39,34,11,5,16,20,2024,SAS
56,53,53,2024-02-10,@,BRK,L,103,123,36,91,.396,11,34,.324,20,21,.952,15,41,20,5,3,14,11,,49,87,.563,17,34,.500,8,11,.727,9,41,31,8,7,11,23,2024,SAS
57,54,54,2024-02-12,@,TOR,W,122,99,46,87,.529,11,30,.367,19,23,.826,5,46,37,12,13,17,14,,39,98,.398,8,31,.258,13,16,.813,16,47,25,11,4,19,20,2024,SAS
58,55,55,2024-02-14,@,DAL,L,93,116,36,100,.360,10,40,.250,11,15,.733,13,44,29,8,7,11,9,,49,92,.533,11,30,.367,7,10,.700,8,55,28,6,10,15,14,2024,SAS
59,56,56,2024-02-22,@,SAC,L,122,127,50,98,.510,11,25,.440,11,16,.688,11,42,37,9,5,8,12,,52,93,.559,13,33,.394,10,14,.714,7,42,29,5,6,10,12,2024,SAS
60,57,57,2024-02-23,@,LAL,L,118,123,42,96,.438,15,38,.395,19,23,.826,16,47,33,9,7,14,14,,49,95,.516,11,27,.407,14,18,.778,10,46,28,7,4,12,18,2024,SAS
61,58,58,2024-02-25,@,UTA,L,109,128,42,91,.462,13,31,.419,12,19,.632,10,46,34,8,11,20,17,,46,90,.511,17,35,.486,19,22,.864,5,38,36,13,8,17,17,2024,SAS
62,59,59,2024-02-27,@,MIN,L,105,114,39,82,.476,16,41,.390,11,15,.733,7,41,28,9,7,22,15,,43,93,.462,13,31,.419,15,17,.882,11,46,28,16,8,14,14,2024,SAS
63,60,60,2024-02-29,,OKC,W,132,118,48,91,.527,19,39,.487,17,20,.850,11,45,39,6,8,11,20,,44,89,.494,9,31,.290,21,22,.955,7,37,20,6,2,10,15,2024,SAS
64,,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2024,SAS
65,Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2024,SAS
66,61,61,2024-03-03,,IND,W,117,105,46,85,.541,10,25,.400,15,19,.789,10,45,33,6,8,14,17,,41,93,.441,6,30,.200,17,21,.810,14,42,20,9,4,10,14,2024,SAS
67,62,62,2024-03-05,@,HOU,L,101,114,38,87,.437,12,36,.333,13,16,.813,12,50,24,1,10,18,12,,49,105,.467,9,34,.265,7,11,.636,16,51,23,15,5,5,15,2024,SAS
68,63,63,2024-03-07,@,SAC,L,129,131,46,91,.505,16,33,.485,21,21,1.000,9,37,39,8,4,12,20,,52,102,.510,10,32,.313,17,18,.944,14,46,31,8,3,13,15,2024,SAS
69,64,64,2024-03-09,@,GSW,W,126,113,44,86,.512,17,33,.515,21,28,.750,12,49,34,6,6,12,22,,41,88,.466,10,30,.333,21,29,.724,9,39,26,9,7,12,24,2024,SAS
70,65,65,2024-03-11,,GSW,L,102,112,39,93,.419,14,37,.378,10,15,.667,13,50,27,6,10,15,15,,46,93,.495,12,27,.444,8,12,.667,10,45,28,7,4,13,19,2024,SAS
71,66,66,2024-03-12,,HOU,L,101,103,39,82,.476,11,36,.306,12,14,.857,10,42,30,9,5,13,20,,37,80,.463,10,32,.313,19,21,.905,8,36,21,10,5,12,19,2024,SAS
72,67,67,2024-03-15,,DEN,L,106,117,37,81,.457,11,29,.379,21,27,.778,12,44,23,6,4,16,13,,49,89,.551,10,25,.400,9,12,.750,7,40,37,13,5,12,20,2024,SAS
73,68,68,2024-03-17,,BRK,W,122,115,46,99,.465,9,37,.243,21,23,.913,13,50,30,6,10,17,17,,47,102,.461,8,31,.258,13,19,.684,11,48,29,13,5,12,20,2024,SAS
74,69,69,2024-03-19,,DAL,L,107,113,39,89,.438,14,39,.359,15,21,.714,9,48,31,6,10,15,14,,44,91,.484,10,30,.333,15,17,.882,3,40,31,6,3,9,18,2024,SAS
75,70,70,2024-03-22,,MEM,L,97,99,37,95,.389,7,38,.184,16,23,.696,15,56,24,12,7,16,23,,33,82,.402,12,34,.353,21,31,.677,9,51,18,10,4,17,17,2024,SAS
76,71,71,2024-03-23,,PHO,L,106,131,40,85,.471,9,33,.273,17,21,.810,8,34,27,6,6,15,9,,56,94,.596,11,24,.458,8,10,.800,7,39,38,11,5,8,18,2024,SAS
77,72,72,2024-03-25,,PHO,W,104,102,40,91,.440,8,31,.258,16,19,.842,5,40,23,10,1,7,15,,42,83,.506,10,28,.357,8,14,.571,5,47,28,5,7,14,14,2024,SAS
78,73,73,2024-03-27,@,UTA,W,118,111,44,86,.512,16,33,.485,14,21,.667,9,41,40,9,7,21,21,,39,83,.470,13,35,.371,20,22,.909,6,36,25,8,4,21,16,2024,SAS
79,74,74,2024-03-29,,NYK,W,130,126,44,82,.537,16,40,.400,26,32,.813,8,46,34,3,2,15,16,,51,110,.464,14,37,.378,10,12,.833,18,50,24,10,1,11,24,2024,SAS
80,75,75,2024-03-31,,GSW,L,113,117,40,89,.449,17,43,.395,16,18,.889,16,45,31,7,5,19,12,,45,92,.489,16,39,.410,11,13,.846,12,41,34,15,3,15,14,2024,SAS
81,76,76,2024-04-02,@,DEN,L,105,110,42,105,.400,13,44,.295,8,16,.500,15,59,33,4,12,7,19,,43,98,.439,11,34,.324,13,16,.813,11,52,28,5,10,8,15,2024,SAS
82,77,77,2024-04-05,@,NOP,W,111,109,42,83,.506,17,46,.370,10,13,.769,6,34,34,9,8,16,13,,44,86,.512,9,29,.310,12,12,1.000,11,41,28,11,2,17,17,2024,SAS
83,78,78,2024-04-07,,PHI,L,126,133,44,98,.449,16,44,.364,22,26,.846,14,59,31,5,11,25,17,,52,114,.456,12,39,.308,17,19,.895,8,46,31,15,3,10,20,2024,SAS
84,79,79,2024-04-09,@,MEM,W,102,87,42,87,.483,10,40,.250,8,8,1.000,10,51,30,5,11,16,12,,36,104,.346,6,30,.200,9,11,.818,17,49,21,10,5,7,13,2024,SAS
85,80,80,2024-04-10,@,OKC,L,89,127,32,96,.333,9,40,.225,16,20,.800,4,47,24,8,4,15,14,,47,101,.465,16,38,.421,17,21,.810,7,62,33,12,6,12,16,2024,SAS
86,,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2024,SAS
87,Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2024,SAS
88,81,81,2024-04-12,,DEN,W,121,120,45,85,.529,15,33,.455,16,23,.696,11,49,31,2,4,18,13,,49,97,.505,13,36,.361,9,10,.900,6,33,31,9,4,7,19,2024,SAS
89,82,82,2024-04-14,,DET,W,123,95,49,91,.538,15,34,.441,10,14,.714,12,54,33,9,3,13,17,,36,92,.391,8,33,.242,15,20,.750,11,40,17,7,3,14,9,2024,SAS
0,1,1,2023-10-25,,HOU,W,116,86,42,87,.483,9,34,.265,23,26,.885,17,57,19,8,6,14,20,,32,79,.405,12,34,.353,10,16,.625,7,31,19,6,3,18,24,2024,ORL
1,2,2,2023-10-27,@,POR,W,102,97,36,79,.456,9,28,.321,21,32,.656,10,45,22,10,5,14,16,,35,88,.398,9,32,.281,18,21,.857,15,47,15,6,1,16,24,2024,ORL
2,3,3,2023-10-30,@,LAL,L,103,106,38,95,.400,14,35,.400,13,18,.722,12,44,28,10,3,11,22,,42,79,.532,8,27,.296,14,18,.778,3,40,28,7,10,16,17,2024,ORL
3,4,4,2023-10-31,@,LAC,L,102,118,38,81,.469,7,30,.233,19,33,.576,7,40,23,9,3,16,24,,44,89,.494,14,31,.452,16,23,.696,9,44,29,10,4,16,26,2024,ORL
4,5,5,2023-11-02,@,UTA,W,115,113,39,85,.459,10,29,.345,27,36,.750,10,43,27,17,9,17,25,,41,89,.461,12,33,.364,19,26,.731,13,48,27,9,7,20,27,2024,ORL
5,6,6,2023-11-04,,LAL,W,120,101,46,101,.455,12,33,.364,16,19,.842,19,51,29,6,9,15,18,,37,84,.440,8,30,.267,19,21,.905,10,40,17,6,10,17,21,2024,ORL
6,7,7,2023-11-06,,DAL,L,102,117,40,85,.471,8,27,.296,14,18,.778,6,38,27,6,4,20,24,,41,82,.500,15,40,.375,20,28,.714,5,31,21,9,6,14,20,2024,ORL
7,8,8,2023-11-09,,ATL,L,119,120,42,90,.467,10,27,.370,25,35,.714,18,47,19,12,6,19,24,,41,85,.482,15,39,.385,23,30,.767,8,36,22,13,7,17,25,2024,ORL
8,9,9,2023-11-11,,MIL,W,112,97,36,84,.429,10,26,.385,30,35,.857,15,43,24,9,2,13,17,,38,77,.494,9,29,.310,12,25,.480,5,36,25,9,6,19,24,2024,ORL
9,10,10,2023-11-14,@,BRK,L,104,124,36,82,.439,16,46,.348,16,21,.762,9,37,23,9,4,14,16,,46,85,.541,19,39,.487,13,20,.650,13,44,22,13,3,15,24,2024,ORL
10,11,11,2023-11-15,@,CHI,W,96,94,32,82,.390,8,28,.286,24,30,.800,12,46,20,12,3,13,21,,33,83,.398,9,33,.273,19,22,.864,14,53,16,7,4,19,25,2024,ORL
11,12,12,2023-11-17,@,CHI,W,103,97,38,79,.481,11,34,.324,16,23,.696,10,46,24,7,7,17,22,,35,79,.443,10,29,.345,17,22,.773,5,34,19,10,3,16,21,2024,ORL
12,13,13,2023-11-19,@,IND,W,128,116,43,87,.494,7,20,.350,35,42,.833,8,42,21,10,10,15,23,,42,95,.442,8,31,.258,24,31,.774,11,40,24,10,7,16,32,2024,ORL
13,14,14,2023-11-21,,TOR,W,126,107,50,100,.500,12,31,.387,14,20,.700,15,40,31,12,8,12,19,,38,75,.507,14,28,.500,17,22,.773,5,38,29,6,6,23,20,2024,ORL
14,15,15,2023-11-22,,DEN,W,124,119,44,81,.543,10,29,.345,26,30,.867,11,41,27,9,7,12,21,,44,93,.473,15,35,.429,16,21,.762,17,42,29,6,2,10,25,2024,ORL
15,16,16,2023-11-24,,BOS,W,113,96,43,85,.506,11,28,.393,16,22,.727,13,48,23,5,3,18,28,,31,76,.408,7,29,.241,27,37,.730,4,31,17,10,4,14,18,2024,ORL
16,17,17,2023-11-26,,CHO,W,130,117,47,87,.540,10,27,.370,26,33,.788,7,44,33,10,3,14,26,,44,83,.530,13,30,.433,16,25,.640,5,36,27,6,7,18,26,2024,ORL
17,18,18,2023-11-29,,WAS,W,139,120,51,84,.607,17,27,.630,20,24,.833,9,44,34,5,6,18,22,,41,87,.471,11,29,.379,27,35,.771,7,29,28,14,3,10,20,2024,ORL
18,19,19,2023-12-01,,WAS,W,130,125,46,89,.517,12,31,.387,26,33,.788,10,44,35,6,8,14,23,,45,89,.506,13,28,.464,22,31,.710,8,40,25,8,5,14,29,2024,ORL
19,20,20,2023-12-02,@,BRK,L,101,129,35,88,.398,9,29,.310,22,27,.815,8,37,24,3,5,11,27,,46,91,.505,14,34,.412,23,31,.742,14,57,31,4,8,11,21,2024,ORL
20,,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2024,ORL
21,Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2024,ORL
22,21,21,2023-12-06,@,CLE,L,111,121,41,84,.488,2,23,.087,27,37,.730,7,36,22,10,6,11,21,,46,86,.535,14,34,.412,15,20,.750,10,45,29,5,2,15,27,2024,ORL
23,22,22,2023-12-08,,DET,W,123,91,49,89,.551,10,26,.385,15,19,.789,6,45,26,5,4,9,20,,34,81,.420,6,30,.200,17,24,.708,8,38,17,3,2,15,17,2024,ORL
24,23,23,2023-12-11,,CLE,W,104,94,39,84,.464,7,26,.269,19,25,.760,12,43,22,7,8,12,22,,30,85,.353,9,40,.225,25,33,.758,18,48,15,10,3,14,23,2024,ORL
25,24,24,2023-12-15,@,BOS,L,111,128,42,87,.483,14,35,.400,13,18,.722,13,45,25,5,2,21,22,,48,92,.522,18,42,.429,14,20,.700,9,34,31,14,7,10,22,2024,ORL
26,25,25,2023-12-17,@,BOS,L,97,114,34,89,.382,11,36,.306,18,24,.750,10,43,18,7,4,8,16,,45,95,.474,17,36,.472,7,8,.875,10,55,18,4,10,14,19,2024,ORL
27,26,26,2023-12-20,,MIA,L,106,115,41,89,.461,9,36,.250,15,19,.789,15,49,29,8,5,11,24,,40,83,.482,15,29,.517,20,24,.833,10,39,25,6,2,11,17,2024,ORL
28,27,27,2023-12-21,@,MIL,L,114,118,45,99,.455,8,33,.242,16,23,.696,13,45,26,6,9,7,23,,38,90,.422,11,37,.297,31,35,.886,10,51,26,3,6,13,22,2024,ORL
29,28,28,2023-12-23,@,IND,W,117,110,39,73,.534,6,18,.333,33,41,.805,10,39,22,9,5,13,18,,43,82,.524,15,34,.441,9,13,.692,7,33,27,7,6,15,30,2024,ORL
30,29,29,2023-12-26,@,WAS,W,127,119,49,93,.527,12,26,.462,17,25,.680,7,40,30,11,5,16,16,,43,87,.494,16,42,.381,17,21,.810,10,47,27,10,8,20,21,2024,ORL
31,30,30,2023-12-27,,PHI,L,92,112,31,79,.392,9,33,.273,21,24,.875,9,43,17,5,11,16,18,,45,96,.469,10,28,.357,12,17,.706,12,48,14,10,8,10,19,2024,ORL
32,31,31,2023-12-29,,NYK,W,117,108,40,89,.449,7,33,.212,30,40,.750,14,49,24,10,6,15,20,,38,86,.442,6,30,.200,26,29,.897,6,40,22,8,4,16,30,2024,ORL
33,32,32,2023-12-31,@,PHO,L,107,112,42,90,.467,12,37,.324,11,12,.917,8,45,22,2,4,15,18,,44,88,.500,8,27,.296,16,19,.842,6,35,21,11,4,6,17,2024,ORL
34,33,33,2024-01-02,@,GSW,L,115,121,41,92,.446,14,36,.389,19,23,.826,16,41,19,8,4,17,24,,42,78,.538,13,35,.371,24,37,.649,9,36,23,9,6,12,19,2024,ORL
35,34,34,2024-01-03,@,SAC,L,135,138,44,90,.489,25,44,.568,22,27,.815,7,39,33,10,7,20,30,,51,105,.486,15,40,.375,21,31,.677,18,58,36,9,3,17,21,2024,ORL
36,35,35,2024-01-05,@,DEN,W,122,120,41,82,.500,17,36,.472,23,34,.676,11,40,25,9,3,14,20,,48,95,.505,9,33,.273,15,19,.789,9,38,28,8,1,13,23,2024,ORL
37,36,36,2024-01-07,,ATL,W,117,110,43,98,.439,17,41,.415,14,22,.636,13,57,25,8,3,11,24,,42,91,.462,9,30,.300,17,29,.586,8,50,21,9,10,12,23,2024,ORL
38,37,37,2024-01-09,,MIN,L,92,113,34,94,.362,13,42,.310,11,18,.611,16,46,20,13,5,12,22,,43,80,.538,12,30,.400,15,19,.789,5,48,34,8,4,18,18,2024,ORL
39,38,38,2024-01-12,@,MIA,L,96,99,36,82,.439,12,40,.300,12,20,.600,10,38,26,10,8,11,20,,37,83,.446,8,26,.308,17,20,.850,12,41,23,6,1,16,17,2024,ORL
40,39,39,2024-01-13,@,OKC,L,100,112,39,84,.464,7,35,.200,15,24,.625,11,50,21,5,8,15,22,,43,94,.457,8,36,.222,18,21,.857,12,46,23,9,4,8,19,2024,ORL
41,40,40,2024-01-15,@,NYK,W,98,94,38,85,.447,8,29,.276,14,21,.667,13,46,26,2,3,7,20,,33,83,.398,13,40,.325,15,22,.682,13,41,20,3,3,9,20,2024,ORL
42,,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2024,ORL
43,Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2024,ORL
44,41,41,2024-01-17,@,ATL,L,104,106,39,88,.443,10,35,.286,16,22,.727,16,40,18,16,8,13,22,,39,76,.513,8,25,.320,20,22,.909,10,41,21,8,2,23,17,2024,ORL
45,42,42,2024-01-19,,PHI,L,109,124,37,78,.474,10,23,.435,25,27,.926,11,36,24,3,5,16,23,,42,87,.483,13,30,.433,27,29,.931,16,42,23,11,5,7,23,2024,ORL
46,43,43,2024-01-21,,MIA,W,105,87,37,78,.474,9,28,.321,22,28,.786,12,44,21,5,5,14,16,,30,80,.375,12,37,.324,15,18,.833,12,36,22,9,1,14,22,2024,ORL
47,44,44,2024-01-22,,CLE,L,99,126,34,74,.459,11,29,.379,20,30,.667,8,34,25,7,0,15,17,,45,80,.563,20,38,.526,16,22,.727,9,39,29,10,4,9,20,2024,ORL
48,45,45,2024-01-26,@,MEM,L,106,107,38,81,.469,9,34,.265,21,29,.724,9,40,21,8,4,11,14,,42,90,.467,15,41,.366,8,13,.615,9,43,30,9,7,13,21,2024,ORL
49,46,46,2024-01-28,,PHO,W,113,98,41,92,.446,12,36,.333,19,26,.731,11,40,30,12,7,7,21,,41,73,.562,4,14,.286,12,21,.571,6,39,19,4,5,22,19,2024,ORL
50,47,47,2024-01-29,@,DAL,L,129,131,45,88,.511,18,38,.474,21,28,.750,12,35,27,7,1,11,33,,43,69,.623,13,27,.481,32,43,.744,3,35,27,6,2,15,24,2024,ORL
51,48,48,2024-01-31,@,SAS,W,108,98,41,86,.477,7,20,.350,19,23,.826,12,45,29,10,5,15,20,,36,80,.450,9,31,.290,17,24,.708,7,41,24,9,9,17,20,2024,ORL
52,49,49,2024-02-02,@,MIN,W,108,106,39,85,.459,9,25,.360,21,26,.808,10,42,24,11,4,13,17,,38,82,.463,12,38,.316,18,20,.900,6,38,24,8,5,17,20,2024,ORL
53,50,50,2024-02-04,@,DET,W,111,99,45,84,.536,10,24,.417,11,15,.733,7,37,22,7,3,10,18,,36,80,.450,8,31,.258,19,22,.864,9,36,22,6,5,15,18,2024,ORL
54,51,51,2024-02-06,@,MIA,L,95,121,35,80,.438,10,35,.286,15,21,.714,8,39,25,7,3,18,17,,47,87,.540,13,36,.361,14,18,.778,11,45,31,10,3,13,19,2024,ORL
55,52,52,2024-02-08,,SAS,W,127,111,49,82,.598,16,27,.593,13,20,.650,8,39,34,11,5,16,20,,42,81,.519,11,35,.314,16,17,.941,4,27,29,7,5,14,16,2024,ORL
56,53,53,2024-02-10,,CHI,W,114,108,41,88,.466,13,39,.333,19,26,.731,13,48,23,4,6,15,18,,43,99,.434,12,37,.324,10,14,.714,18,43,21,10,6,8,24,2024,ORL
57,54,54,2024-02-13,,OKC,L,113,127,41,91,.451,11,36,.306,20,25,.800,14,48,29,6,3,16,19,,46,84,.548,13,32,.406,22,24,.917,4,31,28,9,8,11,20,2024,ORL
58,55,55,2024-02-14,,NYK,W,118,100,48,76,.632,12,26,.462,10,11,.909,7,34,25,7,7,12,22,,35,84,.417,11,29,.379,19,24,.792,16,34,15,8,0,10,11,2024,ORL
